idx,x,y,z
407,-0.23253512,-1.1472561,2.137435
408,-0.1809132,-1.1375805,2.1799495
409,-0.07717332,-1.1403029,2.3197014
410,-0.18117996,-1.1368151,2.1802676
411,-0.17823122,-1.1376326,2.186828
412,-0.19652851,-1.1467613,2.1875823
413,-0.19520351,-1.1438365,2.1922836
414,-0.19669531,-1.1406662,2.1914895
415,-0.19486633,-1.139043,2.1910963
416,-0.2540889,-1.16868,2.1861038
417,0.12720549,-1.1550915,2.4759371
418,0.12611395,-1.1525166,2.4677768
419,-0.014092808,-1.136966,2.3464105
420,-0.002958985,-1.1356678,2.3520257
421,-0.0024756952,-1.1379437,2.3484683
422,-0.0045666816,-1.1411082,2.345433
423,0.13230021,-1.1393608,2.4795656
424,-0.0056500696,-1.1358347,2.349
425,0.0018912086,-1.1359426,2.351802
426,5.885727E-4,-1.1362569,2.3483138
427,0.12251803,-1.1402956,2.4620793
428,0.001097957,-1.1366111,2.3477738
429,0.122868165,-1.1397185,2.4598942
430,0.0016091757,-1.1365212,2.3505268
431,0.1209705,-1.137373,2.4619823
432,0.0013088484,-1.136846,2.35519
433,0.12034764,-1.1366154,2.4661584
434,0.12094711,-1.1360828,2.4643207
435,-0.0012444358,-1.1317793,2.3497868
436,0.013501194,-1.1063901,2.3436267
437,0.017066257,-1.1043313,2.345725
438,0.016372588,-1.1062084,2.347613
439,0.013547499,-1.106344,2.3452208
440,0.014938028,-1.1054242,2.3462029
441,0.03387549,-1.1047755,2.365171
442,0.03290663,-1.1389569,2.4083369
443,0.0070230365,-1.0994544,2.3373144
444,0.029691348,-1.0976665,2.3528917
445,0.007510687,-1.0950432,2.3382587
446,0.00815377,-1.095711,2.338122
447,0.009278153,-1.0959251,2.3413866
448,0.010935406,-1.0897397,2.342803
449,0.014879836,-1.0908728,2.3464842
450,0.015632924,-1.0899502,2.349581
451,0.019616865,-1.0826774,2.344552
452,0.015786402,-1.0842628,2.3386323
453,0.02079482,-1.0830462,2.340475
454,0.027242549,-1.0818969,2.3475058
455,0.027252298,-1.0796623,2.349668
456,0.0069887317,-1.0798718,2.328406
457,0.010780565,-1.0819347,2.335519
458,0.020256445,-1.081692,2.339966
459,0.02608569,-1.0793923,2.3495398
460,0.13833483,-1.0951807,2.4421573
461,0.12961976,-1.0913876,2.4491863
462,0.028654391,-1.1189876,2.3654826
463,0.028022755,-1.1142823,2.3627033
464,0.026660446,-1.1115785,2.359108
465,0.14771922,-1.1117555,2.4668608
466,0.02017998,-1.1158447,2.3545227
467,0.016942361,-1.1179079,2.356122
468,0.015314715,-1.122855,2.3556623
469,0.013481656,-1.1240261,2.3530898
470,0.13011445,-1.1232781,2.4695282
471,0.011653237,-1.1233387,2.351778
472,0.015815787,-1.1217222,2.3586717
473,0.012280993,-1.1229293,2.3608935
474,0.014738295,-1.1226716,2.3571746
475,0.0102872215,-1.1210474,2.3495533
476,0.013094292,-1.1243583,2.3501973
477,0.016100647,-1.1215738,2.3518157
478,0.011051994,-1.120883,2.3551788
479,0.01026975,-1.1213596,2.353153
480,-0.004256388,-1.1197414,2.3427017
481,0.0038889602,-1.1210474,2.3419166
482,0.005294317,-1.1204051,2.3490543
483,0.009249453,-1.1208432,2.3433514
484,0.013683176,-1.1208721,2.3436968
485,0.016127853,-1.1202738,2.3473415
486,0.013364627,-1.1201363,2.345563
487,0.01282691,-1.1209683,2.347662
488,0.024067007,-1.1231401,2.357504
489,0.031068932,-1.1200343,2.3619115
490,0.021148989,-1.1183506,2.353602
491,0.020903576,-1.1188618,2.3550787
492,0.010426376,-1.1214278,2.3493156
493,0.010610793,-1.1215485,2.350918
494,0.013964564,-1.1242533,2.3528018
495,0.14314453,-1.1233501,2.4709468
496,0.8360191,-1.1553137,3.204023
497,1.2133162,-1.1746552,3.3034968
498,1.2128394,-1.1696429,3.3053453
499,1.1459923,-1.44429,3.3605433
